d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.8456, 4.8768, -8.91101
d4: -26.0096, 4.73095, -1.85896
d1: -30.2538, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.8154, 4.8768, -8.92582
d4: -26.0096, 4.7488, -1.8304
d1: -30.2216, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.7865, 4.8768, -8.93996
d4: -26.0096, 4.76582, -1.80316
d1: -30.1891, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.7573, 4.8768, -8.95426
d4: -26.0096, 4.78306, -1.77558
d1: -30.157, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.7285, 4.8768, -8.9684
d4: -26.0096, 4.80009, -1.74833
d1: -30.1248, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.6996, 4.8768, -8.98253
d4: -26.0096, 4.81712, -1.72109
d1: -30.0929, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.6709, 4.8768, -8.9966
d4: -26.0096, 4.83407, -1.69396
d1: -30.0605, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.6418, 4.8768, -9.01082
d4: -26.0096, 4.85121, -1.66655
d1: -30.0276, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.6123, 4.8768, -9.02531
d4: -26.0096, 4.86867, -1.6386
d1: -29.9946, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.5827, 4.8768, -9.0398
d4: -26.0096, 4.8768, -1.6256
d1: -29.9621, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.5535, 4.8768, -9.0541
d4: -26.0387, 4.8768, -1.64014
d1: -29.9298, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.5245, 4.8768, -9.06832
d4: -26.0676, 4.8768, -1.65459
d1: -29.8974, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.4954, 4.8768, -9.08256
d4: -26.0965, 4.8768, -1.66907
d1: -29.8653, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.4665, 4.8768, -9.09671
d4: -26.1253, 4.8768, -1.68346
d1: -29.8329, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.4374, 4.8768, -9.11096
d4: -26.1543, 4.8768, -1.69795
d1: -29.8005, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.4084, 4.8768, -9.12518
d4: -26.1832, 4.8768, -1.7124
d1: -29.7669, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.3782, 4.8768, -9.13997
d4: -26.2133, 4.8768, -1.72745
d1: -29.7346, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.3491, 4.8768, -9.15419
d4: -26.2422, 4.8768, -1.7419
d1: -29.7023, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.3202, 4.8768, -9.16838
d4: -26.2711, 4.8768, -1.75633
d1: -29.6702, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.2913, 4.8768, -9.18251
d4: -26.2998, 4.8768, -1.77069
d1: -29.638, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.2624, 4.8768, -9.19669
d4: -26.3286, 4.8768, -1.78511
d1: -29.6061, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.2338, 4.8768, -9.21069
d4: -26.3571, 4.8768, -1.79934
d1: -29.5743, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.2052, 4.8768, -9.22471
d4: -26.3856, 4.8768, -1.81359
d1: -29.5424, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.1765, 4.8768, -9.23874
d4: -26.4141, 4.8768, -1.82786
d1: -29.509, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.1465, 4.8768, -9.25343
d4: -26.444, 4.8768, -1.8428
d1: -29.4772, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.1179, 4.8768, -9.26742
d4: -26.4724, 4.8768, -1.85702
d1: -29.4455, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.0895, 4.8768, -9.28136
d4: -26.5008, 4.8768, -1.8712
d1: -29.4138, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.0611, 4.8768, -9.29528
d4: -26.5291, 4.8768, -1.88534
d1: -29.3822, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.0327, 4.8768, -9.3092
d4: -26.5574, 4.8768, -1.8995
d1: -29.3506, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -30.0043, 4.8768, -9.32309
d4: -26.5857, 4.8768, -1.91363
d1: -29.3187, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.9757, 4.8768, -9.33711
d4: -26.6142, 4.8768, -1.92788
d1: -29.2871, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.9473, 4.8768, -9.35101
d4: -26.6424, 4.8768, -1.94201
d1: -29.2537, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.9173, 4.8768, -9.36571
d4: -26.6723, 4.8768, -1.95695
d1: -29.2218, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.8886, 4.8768, -9.37976
d4: -26.7009, 4.8768, -1.97123
d1: -29.1901, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.8601, 4.8768, -9.39371
d4: -26.7292, 4.8768, -1.98542
d1: -29.1585, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.8318, 4.8768, -9.40759
d4: -26.7575, 4.8768, -1.99953
d1: -29.1267, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.8032, 4.8768, -9.42157
d4: -26.7859, 4.8768, -2.01374
d1: -29.095, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.7747, 4.8768, -9.43553
d4: -26.8143, 4.8768, -2.02794
d1: -29.0633, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.7463, 4.8768, -9.44945
d4: -26.8426, 4.8768, -2.04209
d1: -29.0316, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.7178, 4.8768, -9.46343
d4: -26.871, 4.8768, -2.05631
d1: -28.9984, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.688, 4.8768, -9.478
d4: -26.9006, 4.8768, -2.07112
d1: -28.9668, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.6596, 4.8768, -9.49192
d4: -26.9289, 4.8768, -2.08527
d1: -28.9344, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.6305, 4.8768, -9.50618
d4: -26.9579, 4.8768, -2.09977
d1: -28.9027, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.602, 4.8768, -9.52013
d4: -26.9863, 4.8768, -2.11395
d1: -28.871, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.5735, 4.8768, -9.53407
d4: -27.0146, 4.8768, -2.12812
d1: -28.839, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.5449, 4.8768, -9.54811
d4: -27.0432, 4.8768, -2.1424
d1: -28.807, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.5161, 4.8768, -9.5622
d4: -27.0719, 4.8768, -2.15673
d1: -28.7751, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.4874, 4.8768, -9.57624
d4: -27.1004, 4.8768, -2.171
d1: -28.7432, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.4588, 4.8768, -9.59029
d4: -27.129, 4.8768, -2.18528
d1: -28.7112, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.43, 4.8768, -9.60436
d4: -27.1576, 4.8768, -2.19959
d1: -28.6795, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.4016, 4.8768, -9.61829
d4: -27.1859, 4.8768, -2.21375
d1: -28.6478, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.3732, 4.8768, -9.63222
d4: -27.2142, 4.8768, -2.22791
d1: -28.6162, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.3447, 4.8768, -9.64614
d4: -27.2425, 4.8768, -2.24207
d1: -28.5844, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.3162, 4.8768, -9.66013
d4: -27.271, 4.8768, -2.25628
d1: -28.5518, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.2869, 4.8768, -9.67446
d4: -27.3001, 4.8768, -2.27086
d1: -28.5165, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.2552, 4.8768, -9.68997
d4: -27.3317, 4.8768, -2.28663
d1: -28.4845, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.2265, 4.8768, -9.70405
d4: -27.3603, 4.8768, -2.30095
d1: -28.4529, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.1981, 4.8768, -9.71798
d4: -27.3886, 4.8768, -2.3151
d1: -28.4214, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.1698, 4.8768, -9.73184
d4: -27.4168, 4.8768, -2.3292
d1: -28.3896, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.1413, 4.8768, -9.74579
d4: -27.4452, 4.8768, -2.34338
d1: -28.358, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.1129, 4.8768, -9.75971
d4: -27.4735, 4.8768, -2.35753
d1: -28.3265, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.0846, 4.8768, -9.77357
d4: -27.5017, 4.8768, -2.37163
d1: -28.2949, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.0562, 4.8768, -9.78745
d4: -27.5299, 4.8768, -2.38573
d1: -28.2618, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -29.0265, 4.8768, -9.80202
d4: -27.5595, 4.8768, -2.40055
d1: -28.2302, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.9981, 4.8768, -9.81593
d4: -27.5878, 4.8768, -2.41469
d1: -28.1986, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.9697, 4.8768, -9.82982
d4: -27.616, 4.8768, -2.42881
d1: -28.1669, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.9413, 4.8768, -9.84375
d4: -27.6443, 4.8768, -2.44297
d1: -28.1354, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.9129, 4.8768, -9.85763
d4: -27.6726, 4.8768, -2.45709
d1: -28.1039, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.8847, 4.8768, -9.87147
d4: -27.7007, 4.8768, -2.47116
d1: -28.0722, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.8562, 4.8768, -9.88543
d4: -27.7291, 4.8768, -2.48535
d1: -28.0406, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.8278, 4.8768, -9.89932
d4: -27.7573, 4.8768, -2.49947
d1: -28.0077, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.7982, 4.8768, -9.91381
d4: -27.7868, 4.8768, -2.51421
d1: -27.976, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.7698, 4.8768, -9.92776
d4: -27.8152, 4.8768, -2.52838
d1: -27.9439, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.741, 4.8768, -9.94184
d4: -27.8438, 4.8768, -2.5427
d1: -27.9123, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.7126, 4.8768, -9.95574
d4: -27.8721, 4.8768, -2.55683
d1: -27.8808, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.6843, 4.8768, -9.96963
d4: -27.9003, 4.8768, -2.57095
d1: -27.8491, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.6559, 4.8768, -9.98354
d4: -27.9286, 4.8768, -2.5851
d1: -27.817, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.627, 4.8768, -9.99769
d4: -27.9574, 4.8768, -2.59949
d1: -27.7853, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.5986, 4.8768, -10.0116
d4: -27.9857, 4.8768, -2.61363
d1: -27.7521, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.5688, 4.8768, -10.0262
d4: -28.0154, 4.8768, -2.62848
d1: -27.7205, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.5403, 4.8768, -10.0401
d4: -28.0437, 4.8768, -2.64265
d1: -27.6889, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.512, 4.8768, -10.054
d4: -28.0719, 4.8768, -2.65677
d1: -27.6572, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.4835, 4.8768, -10.0679
d4: -28.1002, 4.8768, -2.67092
d1: -27.6255, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.455, 4.8768, -10.0819
d4: -28.1286, 4.8768, -2.68512
d1: -27.5939, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.4266, 4.8768, -10.0958
d4: -28.1569, 4.8768, -2.69925
d1: -27.5622, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.3982, 4.8768, -10.1097
d4: -28.1852, 4.8768, -2.71342
d1: -27.5305, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.3697, 4.8768, -10.1237
d4: -28.2136, 4.8768, -2.7276
d1: -27.4975, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.3401, 4.8768, -10.1382
d4: -28.2431, 4.8768, -2.74237
d1: -27.4657, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.3115, 4.8768, -10.1522
d4: -28.2715, 4.8768, -2.75657
d1: -27.434, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.283, 4.8768, -10.1662
d4: -28.3, 4.8768, -2.77078
d1: -27.4023, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.2546, 4.8768, -10.1801
d4: -28.3282, 4.8768, -2.78492
d1: -27.3707, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.2262, 4.8768, -10.194
d4: -28.3565, 4.8768, -2.79905
d1: -27.3391, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.1978, 4.8768, -10.2079
d4: -28.3848, 4.8768, -2.81319
d1: -27.3076, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.1695, 4.8768, -10.2217
d4: -28.413, 4.8768, -2.82729
d1: -27.2755, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.1407, 4.8768, -10.2359
d4: -28.4417, 4.8768, -2.84163
d1: -27.2437, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.1121, 4.8768, -10.2499
d4: -28.4701, 4.8768, -2.85587
d1: -27.2121, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.0838, 4.8768, -10.2638
d4: -28.4984, 4.8768, -2.87
d1: -27.1805, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.0554, 4.8768, -10.2777
d4: -28.5267, 4.8768, -2.88414
d1: -27.1485, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -28.0267, 4.8768, -10.2917
d4: -28.5553, 4.8768, -2.89843
d1: -27.1169, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.9982, 4.8768, -10.3056
d4: -28.5836, 4.8768, -2.91259
d1: -27.0853, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.9699, 4.8768, -10.3195
d4: -28.6118, 4.8768, -2.92672
d1: -27.0537, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.9415, 4.8768, -10.3334
d4: -28.6401, 4.8768, -2.94085
d1: -27.0219, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.913, 4.8768, -10.3474
d4: -28.6685, 4.8768, -2.95503
d1: -26.9901, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.8844, 4.8768, -10.3614
d4: -28.6969, 4.8768, -2.96927
d1: -26.9583, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.8559, 4.8768, -10.3754
d4: -28.7254, 4.8768, -2.98348
d1: -26.9266, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.8274, 4.8768, -10.3893
d4: -28.7537, 4.8768, -2.99767
d1: -26.895, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.799, 4.8768, -10.4032
d4: -28.782, 4.8768, -3.01178
d1: -26.8633, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.7706, 4.8768, -10.4172
d4: -28.8103, 4.8768, -3.02596
d1: -26.8315, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.7419, 4.8768, -10.4312
d4: -28.8388, 4.8768, -3.04022
d1: -26.7998, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.7135, 4.8768, -10.4451
d4: -28.8672, 4.8768, -3.05438
d1: -26.7668, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.6838, 4.8768, -10.4596
d4: -28.8967, 4.8768, -3.06916
d1: -26.7348, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.6551, 4.8768, -10.4737
d4: -28.9253, 4.8768, -3.08346
d1: -26.7031, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.6267, 4.8768, -10.4876
d4: -28.9536, 4.8768, -3.0976
d1: -26.6716, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.5984, 4.8768, -10.5015
d4: -28.9818, 4.8768, -3.11171
d1: -26.6394, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.5694, 4.8768, -10.5157
d4: -29.0106, 4.8768, -3.12612
d1: -26.6076, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.5409, 4.8768, -10.5297
d4: -29.0391, 4.8768, -3.14034
d1: -26.5759, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.5124, 4.8768, -10.5436
d4: -29.0674, 4.8768, -3.15452
d1: -26.5441, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.4839, 4.8768, -10.5576
d4: -29.0959, 4.8768, -3.16873
d1: -26.5108, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.454, 4.8768, -10.5722
d4: -29.1256, 4.8768, -3.1836
d1: -26.4792, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.4256, 4.8768, -10.5861
d4: -29.1539, 4.8768, -3.19776
d1: -26.4475, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.3971, 4.8768, -10.6001
d4: -29.1823, 4.8768, -3.21194
d1: -26.4157, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.3686, 4.8768, -10.614
d4: -29.2107, 4.8768, -3.22613
d1: -26.3841, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.3401, 4.8768, -10.628
d4: -29.239, 4.8768, -3.2403
d1: -26.3524, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.3118, 4.8768, -10.6419
d4: -29.2673, 4.8768, -3.25444
d1: -26.3207, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.2832, 4.8768, -10.6559
d4: -29.2957, 4.8768, -3.26864
d1: -26.2891, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.2549, 4.8768, -10.6697
d4: -29.3239, 4.8768, -3.28275
d1: -26.2561, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.2252, 4.8768, -10.6843
d4: -29.3535, 4.8768, -3.29753
d1: -26.2245, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.1968, 4.8768, -10.6982
d4: -29.3817, 4.8768, -3.31167
d1: -26.1927, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.1683, 4.8768, -10.7122
d4: -29.4102, 4.8768, -3.3259
d1: -26.1611, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.1399, 4.8768, -10.7261
d4: -29.4384, 4.8768, -3.34002
d1: -26.1294, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.1115, 4.8768, -10.74
d4: -29.4667, 4.8768, -3.35417
d1: -26.0978, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.0831, 4.8768, -10.7539
d4: -29.495, 4.8768, -3.36832
d1: -26.0661, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.0546, 4.8768, -10.7678
d4: -29.5234, 4.8768, -3.38248
d1: -26.0346, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -27.0263, 4.8768, -10.7817
d4: -29.5516, 4.8768, -3.39659
d1: -26.0096, 1.6256, -11.3792
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.9963, 4.8768, -10.7964
d4: -29.5815, 4.8768, -3.41155
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.9677, 4.8768, -10.8104
d4: -29.6099, 4.8768, -3.42576
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.9391, 4.8768, -10.8244
d4: -29.6385, 4.8768, -3.44003
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.9107, 4.8768, -10.8383
d4: -29.6667, 4.8768, -3.45415
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.8822, 4.8768, -10.8523
d4: -29.6951, 4.8768, -3.46836
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.8539, 4.8768, -10.8661
d4: -29.7233, 4.8768, -3.48244
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.8251, 4.8768, -10.8803
d4: -29.752, 4.8768, -3.49679
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.7967, 4.8768, -10.8942
d4: -29.7803, 4.8768, -3.51093
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.7669, 4.8768, -10.9088
d4: -29.8099, 4.8768, -3.52577
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.7386, 4.8768, -10.9226
d4: -29.8381, 4.8768, -3.53987
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.7101, 4.8768, -10.9366
d4: -29.8665, 4.8768, -3.55405
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.6818, 4.8768, -10.9505
d4: -29.8947, 4.8768, -3.56816
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.6533, 4.8768, -10.9644
d4: -29.9231, 4.8768, -3.58233
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.625, 4.8768, -10.9783
d4: -29.9513, 4.8768, -3.59645
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.5965, 4.8768, -10.9922
d4: -29.9796, 4.8768, -3.6106
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.568, 4.8768, -11.0062
d4: -30.008, 4.8768, -3.62482
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.5395, 4.8768, -11.0202
d4: -30.0365, 4.8768, -3.63903
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.511, 4.8768, -11.0341
d4: -30.0648, 4.8768, -3.65318
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.4827, 4.8768, -11.0479
d4: -30.0929, 4.8768, -3.66727
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.4545, 4.8768, -11.0618
d4: -30.1211, 4.8768, -3.68134
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.4261, 4.8768, -11.0757
d4: -30.1493, 4.8768, -3.69546
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.3979, 4.8768, -11.0895
d4: -30.1774, 4.8768, -3.70951
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.3696, 4.8768, -11.1033
d4: -30.2056, 4.8768, -3.72359
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.3412, 4.8768, -11.1172
d4: -30.2339, 4.8768, -3.73773
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.3127, 4.8768, -11.1312
d4: -30.2623, 4.8768, -3.75196
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.2843, 4.8768, -11.1451
d4: -30.2906, 4.8768, -3.76609
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.256, 4.8768, -11.159
