-39.01830144, -16.2576254794556, -11.55247852277417, 0.984375, 0.984375
-39.01830144, -15.749574679455602, -12.776582097362404, 0.984375, 0.984375
-39.01830144, -15.2415238794556, -16.44889282112711, 0.984375, 0.984375
-39.01830144, -14.733473079455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -14.225422279455602, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -13.7173714794556, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -13.209320679455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -12.701269879455602, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -12.193219079455602, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -11.6851682794556, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -11.177117479455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -10.6690666794556, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -10.1610158794556, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -9.652965079455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -9.144914279455602, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -8.636863479455602, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -8.128812679455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -7.620761879455602, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -7.1127110794556, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -6.604660279455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -6.096609479455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -5.5885586794556, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -5.080507879455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -4.572457079455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -4.0644062794556, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -3.5563554794556005, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -3.048304679455601, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -2.5402538794556015, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -2.0322030794556003, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -1.5241522794556008, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -1.0161014794556014, -18.897099970303582, 0.984375, 0.984375
-39.01830144, -0.5080506794556001, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 1.2054439935127448E-7, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 0.5080509205443988, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 1.0161017205443983, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 1.5241525205443978, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 2.032203320544401, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 2.5402541205444003, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 3.0483049205443997, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 3.556355720544399, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 4.064406520544399, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 4.572457320544398, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 5.080508120544401, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 5.588558920544401, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 6.0966097205444, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 6.6046605205444, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 7.112711320544399, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 7.6207621205443985, -18.897099970303582, 0.984375, 0.984375
-39.01830144, 8.128812920544402, -18.897099970303582, 0.984375, 0.984375
